Transaction_ID,Customer_ID,Card_Category,Quarter,Expense_Type,Use_Method,Transaction_Amount,Interest_Earned,Annual_Fee
3852,9,Silver,Q2,Food,Swipe,542.09,8.13,75
3853,60,Silver,Q1,Fuel,Chip,234.53,3.52,75
3854,893,Blue,Q1,Entertainment,Swipe,434.62,6.52,50
3855,817,Blue,Q4,Fuel,Swipe,62.43,0.94,50
3856,225,Silver,Q3,Fuel,Online,191.29,2.87,75
3857,819,Gold,Q1,Bills,Online,379.56,5.69,120
3858,700,Silver,Q1,Grocery,Swipe,143.24,2.15,75
3859,582,Platinum,Q4,Travel,Chip,563.98,8.46,200
3860,805,Blue,Q3,Fuel,Swipe,258.07,3.87,50
3861,287,Blue,Q2,Food,Swipe,493.7,7.41,50
3862,994,Blue,Q3,Food,Swipe,379.1,5.69,50
3863,169,Blue,Q3,Travel,Online,149.78,2.25,50
3864,62,Gold,Q4,Grocery,Online,119.37,1.79,120
3865,349,Platinum,Q3,Grocery,Swipe,134.59,2.02,200
3866,442,Blue,Q4,Entertainment,Chip,214.88,3.22,50
3867,14,Blue,Q2,Entertainment,Chip,132.9,1.99,50
3868,164,Blue,Q1,Entertainment,Swipe,1094.04,16.41,50
3869,420,Gold,Q1,Grocery,Chip,128.96,1.93,120
3870,757,Blue,Q4,Fuel,Swipe,12.72,0.19,50
3871,847,Blue,Q4,Bills,Swipe,60.11,0.9,50
3872,520,Blue,Q3,Travel,Chip,46.63,0.7,50
3873,666,Blue,Q3,Travel,Swipe,215.36,3.23,50
3874,548,Gold,Q1,Travel,Swipe,113.88,1.71,120
3875,560,Blue,Q1,Entertainment,Swipe,240.27,3.6,50
3876,597,Blue,Q1,Bills,Chip,62.5,0.94,50
3877,28,Blue,Q4,Food,Swipe,346.26,5.19,50
3878,708,Blue,Q2,Grocery,Swipe,429.04,6.44,50
3879,446,Silver,Q2,Food,Swipe,56.25,0.84,75
3880,208,Blue,Q4,Entertainment,Swipe,257.78,3.87,50
3881,470,Blue,Q3,Fuel,Chip,63.94,0.96,50
3882,716,Gold,Q2,Entertainment,Swipe,1102.6,16.54,120
3883,976,Blue,Q3,Bills,Swipe,324.72,4.87,50
3884,819,Silver,Q1,Entertainment,Swipe,121.51,1.82,75
3885,104,Blue,Q1,Travel,Swipe,365.99,5.49,50
3886,742,Blue,Q3,Fuel,Chip,228.83,3.43,50
3887,426,Silver,Q1,Fuel,Swipe,246.9,3.7,75
3888,101,Gold,Q4,Grocery,Chip,228.07,3.42,120
3889,541,Blue,Q3,Grocery,Swipe,75.97,1.14,50
3890,639,Blue,Q3,Travel,Chip,182.66,2.74,50
3891,850,Blue,Q3,Fuel,Chip,225.94,3.39,50
3892,522,Blue,Q2,Travel,Swipe,95.79,1.44,50
3893,106,Blue,Q3,Fuel,Swipe,649.23,9.74,50
3894,679,Silver,Q3,Bills,Online,206.91,3.1,75
3895,978,Blue,Q3,Entertainment,Chip,391.8,5.88,50
3896,769,Blue,Q2,Grocery,Swipe,147.61,2.21,50
3897,807,Blue,Q1,Bills,Swipe,364.52,5.47,50
3898,277,Blue,Q2,Entertainment,Swipe,290.95,4.36,50
3899,65,Silver,Q4,Grocery,Chip,253.96,3.81,75
3900,783,Blue,Q3,Travel,Swipe,918.85,13.78,50
3901,900,Blue,Q4,Bills,Online,591.78,8.88,50
3902,188,Platinum,Q2,Food,Swipe,91.54,1.37,200
3903,317,Blue,Q1,Food,Swipe,141.46,2.12,50
3904,916,Blue,Q1,Grocery,Swipe,98.35,1.48,50
3905,138,Blue,Q3,Bills,Swipe,462.51,6.94,50
3906,343,Platinum,Q1,Entertainment,Swipe,192.72,2.89,200
3907,105,Platinum,Q2,Entertainment,Swipe,612.13,9.18,200
3908,546,Blue,Q2,Bills,Chip,105.91,1.59,50
3909,380,Blue,Q1,Food,Swipe,432.99,6.49,50
3910,110,Gold,Q3,Bills,Swipe,527.49,7.91,120
3911,944,Blue,Q3,Food,Chip,227.12,3.41,50
3912,545,Blue,Q2,Food,Online,116.39,1.75,50
3913,354,Gold,Q1,Travel,Swipe,50.8,0.76,120
3914,743,Blue,Q2,Travel,Chip,265.66,3.98,50
3915,317,Blue,Q2,Entertainment,Swipe,267.79,4.02,50
3916,266,Gold,Q4,Grocery,Swipe,25.94,0.39,120
3917,694,Blue,Q2,Fuel,Chip,290.06,4.35,50
3918,852,Blue,Q3,Bills,Chip,78.99,1.18,50
3919,65,Blue,Q1,Food,Chip,401.87,6.03,50
3920,333,Blue,Q1,Bills,Chip,279.59,4.19,50
3921,513,Blue,Q4,Grocery,Swipe,163.08,2.45,50
3922,133,Blue,Q4,Grocery,Swipe,140.19,2.1,50
3923,592,Silver,Q3,Fuel,Swipe,44.59,0.67,75
3924,783,Gold,Q4,Fuel,Swipe,72.0,1.08,120
3925,753,Blue,Q2,Food,Swipe,24.01,0.36,50
3926,540,Silver,Q2,Travel,Swipe,320.08,4.8,75
3927,735,Silver,Q3,Fuel,Chip,146.05,2.19,75
3928,535,Silver,Q1,Travel,Chip,34.32,0.51,75
3929,496,Blue,Q3,Travel,Swipe,204.68,3.07,50
3930,621,Gold,Q4,Food,Swipe,73.01,1.1,120
3931,619,Blue,Q1,Entertainment,Chip,601.71,9.03,50
3932,657,Blue,Q1,Travel,Swipe,116.92,1.75,50
3933,369,Blue,Q1,Food,Online,208.86,3.13,50
3934,866,Silver,Q4,Fuel,Swipe,145.66,2.18,75
3935,909,Blue,Q2,Bills,Swipe,211.02,3.17,50
3936,910,Blue,Q2,Fuel,Chip,230.78,3.46,50
3937,651,Silver,Q4,Grocery,Chip,762.22,11.43,75
3938,796,Gold,Q4,Fuel,Swipe,239.91,3.6,120
3939,810,Silver,Q3,Entertainment,Swipe,993.36,14.9,75
3940,992,Blue,Q3,Food,Chip,253.46,3.8,50
3941,99,Blue,Q2,Travel,Swipe,140.64,2.11,50
3942,317,Silver,Q4,Grocery,Chip,481.68,7.23,75
3943,123,Blue,Q3,Food,Swipe,456.64,6.85,50
3944,320,Silver,Q4,Food,Swipe,38.05,0.57,75
3945,799,Blue,Q4,Travel,Swipe,207.55,3.11,50
3946,593,Gold,Q2,Fuel,Swipe,299.43,4.49,120
3947,495,Blue,Q2,Bills,Swipe,443.09,6.65,50
3948,457,Blue,Q4,Grocery,Swipe,655.31,9.83,50
3949,522,Gold,Q1,Travel,Swipe,666.59,10.0,120
3950,520,Blue,Q1,Entertainment,Swipe,157.62,2.36,50
3951,917,Blue,Q4,Entertainment,Swipe,107.56,1.61,50
3952,717,Gold,Q2,Bills,Swipe,119.54,1.79,120
3953,315,Blue,Q1,Bills,Online,836.72,12.55,50
3954,946,Blue,Q2,Fuel,Swipe,88.86,1.33,50
3955,709,Blue,Q1,Entertainment,Swipe,343.04,5.15,50
3956,710,Blue,Q4,Grocery,Swipe,147.08,2.21,50
3957,542,Blue,Q3,Travel,Chip,176.05,2.64,50
3958,479,Silver,Q3,Bills,Swipe,241.82,3.63,75
3959,913,Silver,Q2,Bills,Swipe,57.76,0.87,75
3960,971,Blue,Q2,Bills,Swipe,330.95,4.96,50
3961,20,Blue,Q1,Travel,Chip,298.18,4.47,50
3962,560,Gold,Q4,Grocery,Chip,187.89,2.82,120
3963,969,Platinum,Q1,Entertainment,Swipe,168.37,2.53,200
3964,130,Blue,Q4,Grocery,Swipe,435.0,6.52,50
3965,293,Gold,Q4,Travel,Swipe,477.35,7.16,120
3966,897,Silver,Q2,Grocery,Swipe,169.51,2.54,75
3967,132,Blue,Q3,Fuel,Chip,162.87,2.44,50
3968,356,Blue,Q3,Travel,Swipe,312.07,4.68,50
3969,54,Blue,Q2,Bills,Swipe,451.55,6.77,50
3970,890,Gold,Q3,Entertainment,Swipe,294.34,4.42,120
3971,793,Silver,Q2,Fuel,Swipe,428.5,6.43,75
3972,387,Silver,Q1,Fuel,Chip,233.4,3.5,75
3973,265,Blue,Q4,Travel,Chip,397.3,5.96,50
3974,982,Silver,Q3,Food,Swipe,726.91,10.9,75
3975,215,Silver,Q3,Bills,Swipe,198.76,2.98,75
3976,460,Gold,Q1,Entertainment,Swipe,501.5,7.52,120
3977,458,Blue,Q1,Entertainment,Swipe,318.93,4.78,50
3978,802,Silver,Q3,Entertainment,Swipe,447.05,6.71,75
3979,43,Blue,Q3,Travel,Swipe,197.88,2.97,50
3980,586,Silver,Q2,Bills,Swipe,222.69,3.34,75
3981,862,Silver,Q2,Travel,Online,953.76,14.31,75
3982,278,Blue,Q3,Entertainment,Swipe,121.35,1.82,50
3983,838,Silver,Q2,Grocery,Swipe,330.48,4.96,75
3984,754,Blue,Q1,Grocery,Swipe,469.29,7.04,50
3985,130,Gold,Q4,Bills,Swipe,360.68,5.41,120
3986,350,Blue,Q2,Entertainment,Swipe,109.99,1.65,50
3987,706,Silver,Q4,Travel,Swipe,121.74,1.83,75
3988,544,Gold,Q2,Food,Swipe,395.13,5.93,120
3989,106,Blue,Q3,Food,Chip,330.45,4.96,50
3990,912,Blue,Q2,Food,Swipe,447.72,6.72,50
3991,716,Blue,Q4,Grocery,Swipe,647.06,9.71,50
3992,1,Blue,Q4,Travel,Chip,539.42,8.09,50
3993,757,Blue,Q3,Food,Swipe,491.76,7.38,50
3994,584,Silver,Q4,Entertainment,Swipe,342.28,5.13,75
3995,432,Gold,Q3,Entertainment,Swipe,80.81,1.21,120
3996,306,Gold,Q3,Food,Chip,82.82,1.24,120
3997,909,Blue,Q4,Fuel,Swipe,266.25,3.99,50
3998,527,Silver,Q1,Food,Swipe,462.89,6.94,75
3999,53,Gold,Q4,Fuel,Chip,89.79,1.35,120
4000,940,Blue,Q4,Bills,Swipe,54.51,0.82,50
4001,520,Blue,Q2,Bills,Chip,424.66,6.37,50
4002,330,Blue,Q4,Entertainment,Chip,208.55,3.13,50
4003,558,Gold,Q2,Travel,Swipe,134.16,2.01,120
4004,325,Blue,Q2,Grocery,Chip,335.18,5.03,50
4005,114,Silver,Q4,Travel,Chip,102.22,1.53,75
4006,147,Blue,Q3,Entertainment,Chip,89.47,1.34,50
4007,166,Platinum,Q1,Entertainment,Swipe,875.19,13.13,200
4008,379,Blue,Q4,Travel,Chip,278.45,4.18,50
4009,139,Silver,Q4,Grocery,Swipe,117.46,1.76,75
4010,629,Blue,Q3,Entertainment,Chip,87.93,1.32,50
4011,299,Blue,Q2,Grocery,Swipe,414.94,6.22,50
4012,276,Silver,Q3,Entertainment,Swipe,294.76,4.42,75
4013,916,Platinum,Q3,Bills,Swipe,399.72,6.0,200
4014,789,Blue,Q2,Fuel,Swipe,157.8,2.37,50
4015,850,Blue,Q4,Entertainment,Swipe,53.66,0.8,50
4016,825,Blue,Q3,Fuel,Swipe,722.98,10.84,50
4017,178,Blue,Q3,Food,Swipe,142.92,2.14,50
4018,842,Blue,Q4,Entertainment,Swipe,29.92,0.45,50
4019,354,Silver,Q4,Bills,Swipe,34.44,0.52,75
4020,154,Gold,Q1,Grocery,Swipe,542.38,8.14,120
4021,926,Blue,Q3,Bills,Chip,305.53,4.58,50
4022,201,Blue,Q1,Fuel,Swipe,73.0,1.1,50
4023,878,Blue,Q2,Grocery,Swipe,144.06,2.16,50
4024,115,Blue,Q4,Bills,Swipe,719.63,10.79,50
4025,671,Blue,Q4,Bills,Chip,102.98,1.54,50
4026,554,Blue,Q1,Bills,Swipe,170.61,2.56,50
4027,759,Blue,Q3,Travel,Swipe,741.76,11.13,50
4028,68,Blue,Q2,Grocery,Swipe,219.65,3.29,50
4029,445,Blue,Q3,Bills,Online,378.83,5.68,50
4030,445,Blue,Q3,Bills,Swipe,843.3,12.65,50
4031,326,Blue,Q1,Fuel,Chip,176.03,2.64,50
4032,846,Gold,Q3,Bills,Swipe,439.98,6.6,120
4033,708,Silver,Q1,Bills,Chip,197.12,2.96,75
4034,602,Gold,Q4,Food,Swipe,324.57,4.87,120
4035,623,Blue,Q4,Grocery,Swipe,163.14,2.45,50
4036,880,Blue,Q4,Food,Swipe,419.92,6.3,50
4037,359,Blue,Q2,Travel,Chip,19.14,0.29,50
4038,145,Blue,Q2,Fuel,Swipe,279.49,4.19,50
4039,275,Silver,Q3,Food,Swipe,76.73,1.15,75
4040,509,Blue,Q1,Travel,Chip,368.2,5.52,50
4041,179,Blue,Q3,Entertainment,Swipe,693.35,10.4,50
4042,753,Blue,Q4,Grocery,Swipe,206.45,3.1,50
4043,838,Blue,Q3,Bills,Swipe,28.45,0.43,50
4044,831,Platinum,Q3,Food,Swipe,239.37,3.59,200
4045,477,Blue,Q3,Food,Swipe,135.85,2.04,50
4046,843,Silver,Q4,Bills,Chip,107.75,1.62,75
4047,976,Blue,Q1,Bills,Swipe,154.1,2.31,50
4048,414,Platinum,Q3,Fuel,Chip,410.84,6.16,200
4049,153,Blue,Q4,Food,Swipe,526.63,7.9,50
4050,104,Silver,Q2,Food,Swipe,199.66,2.99,75
4051,75,Blue,Q1,Entertainment,Swipe,374.78,5.62,50
4052,128,Silver,Q4,Travel,Chip,202.03,3.03,75
4053,711,Blue,Q3,Entertainment,Swipe,284.63,4.27,50
4054,666,Blue,Q4,Food,Chip,303.19,4.55,50
4055,568,Gold,Q1,Entertainment,Chip,119.55,1.79,120
4056,790,Platinum,Q3,Food,Swipe,794.07,11.91,200
4057,345,Blue,Q2,Grocery,Swipe,255.1,3.83,50
4058,531,Gold,Q2,Fuel,Swipe,472.48,7.09,120
4059,159,Blue,Q2,Entertainment,Chip,429.42,6.44,50
4060,538,Gold,Q4,Food,Swipe,298.1,4.47,120
4061,426,Silver,Q1,Entertainment,Chip,18.17,0.27,75
4062,681,Blue,Q2,Travel,Swipe,134.61,2.02,50
4063,996,Gold,Q3,Fuel,Chip,81.87,1.23,120
4064,23,Gold,Q3,Grocery,Swipe,373.4,5.6,120
4065,47,Blue,Q3,Bills,Swipe,198.0,2.97,50
4066,525,Silver,Q4,Bills,Chip,523.82,7.86,75
4067,729,Blue,Q1,Entertainment,Chip,128.02,1.92,50
4068,834,Gold,Q1,Food,Swipe,173.85,2.61,120
4069,706,Silver,Q2,Travel,Chip,600.51,9.01,75
4070,144,Blue,Q1,Fuel,Swipe,263.41,3.95,50
4071,585,Silver,Q3,Grocery,Swipe,344.37,5.17,75
4072,668,Blue,Q3,Grocery,Swipe,493.95,7.41,50
4073,589,Blue,Q4,Grocery,Swipe,206.61,3.1,50
4074,419,Blue,Q3,Bills,Online,431.82,6.48,50
4075,681,Blue,Q1,Fuel,Swipe,247.22,3.71,50
4076,973,Silver,Q3,Bills,Swipe,189.74,2.85,75
4077,799,Blue,Q2,Entertainment,Swipe,531.8,7.98,50
4078,85,Blue,Q4,Grocery,Swipe,238.89,3.58,50
4079,416,Silver,Q4,Fuel,Swipe,108.63,1.63,75
4080,694,Blue,Q1,Grocery,Swipe,181.89,2.73,50
4081,482,Blue,Q3,Bills,Swipe,80.94,1.21,50
4082,456,Blue,Q3,Bills,Online,172.36,2.59,50
4083,827,Silver,Q1,Bills,Online,71.52,1.07,75
4084,297,Blue,Q1,Grocery,Swipe,122.03,1.83,50
4085,112,Blue,Q2,Fuel,Swipe,332.72,4.99,50
4086,962,Blue,Q1,Fuel,Chip,149.77,2.25,50
4087,230,Gold,Q3,Entertainment,Swipe,481.48,7.22,120
4088,96,Blue,Q2,Grocery,Chip,234.32,3.51,50
4089,950,Platinum,Q4,Entertainment,Chip,20.58,0.31,200
4090,680,Silver,Q3,Travel,Chip,45.34,0.68,75
4091,378,Gold,Q4,Entertainment,Swipe,471.78,7.08,120
4092,156,Blue,Q4,Entertainment,Chip,618.06,9.27,50
4093,421,Blue,Q4,Entertainment,Chip,188.38,2.83,50
4094,105,Gold,Q3,Bills,Chip,348.86,5.23,120
4095,705,Blue,Q4,Travel,Swipe,358.4,5.38,50
4096,330,Blue,Q3,Entertainment,Chip,146.26,2.19,50
4097,439,Blue,Q4,Fuel,Swipe,370.29,5.55,50
4098,132,Platinum,Q1,Entertainment,Swipe,549.26,8.24,200
4099,867,Silver,Q1,Bills,Swipe,416.76,6.25,75
4100,382,Blue,Q3,Food,Online,205.97,3.09,50
4101,138,Silver,Q4,Travel,Chip,239.27,3.59,75
4102,943,Blue,Q4,Food,Chip,419.94,6.3,50
4103,843,Silver,Q4,Food,Swipe,205.12,3.08,75
4104,270,Blue,Q1,Travel,Swipe,411.18,6.17,50
4105,550,Gold,Q4,Grocery,Chip,35.11,0.53,120
4106,396,Blue,Q4,Fuel,Swipe,279.71,4.2,50
4107,557,Blue,Q3,Bills,Chip,127.86,1.92,50
4108,913,Blue,Q4,Travel,Swipe,60.56,0.91,50
4109,464,Blue,Q1,Food,Chip,607.95,9.12,50
4110,675,Silver,Q4,Bills,Chip,599.97,9.0,75
4111,450,Blue,Q1,Bills,Swipe,347.63,5.21,50
4112,331,Blue,Q1,Grocery,Swipe,82.17,1.23,50
4113,253,Blue,Q2,Food,Swipe,280.82,4.21,50
4114,681,Blue,Q1,Entertainment,Chip,493.82,7.41,50
4115,963,Blue,Q2,Bills,Chip,124.2,1.86,50
4116,285,Blue,Q2,Food,Chip,22.18,0.33,50
4117,274,Blue,Q4,Bills,Swipe,215.42,3.23,50
4118,20,Blue,Q2,Grocery,Chip,86.34,1.3,50
4119,239,Blue,Q3,Grocery,Chip,458.39,6.88,50
4120,270,Gold,Q1,Entertainment,Swipe,642.41,9.64,120
4121,418,Silver,Q3,Grocery,Online,150.31,2.25,75
4122,945,Blue,Q2,Food,Swipe,202.84,3.04,50
4123,310,Silver,Q4,Travel,Swipe,407.34,6.11,75
4124,31,Gold,Q1,Grocery,Swipe,867.89,13.02,120
4125,826,Blue,Q3,Travel,Swipe,206.44,3.1,50
4126,104,Gold,Q4,Entertainment,Swipe,1055.65,15.83,120
4127,682,Blue,Q2,Fuel,Swipe,243.11,3.65,50
4128,186,Gold,Q4,Bills,Chip,284.44,4.27,120
4129,128,Blue,Q3,Bills,Swipe,492.61,7.39,50
4130,210,Blue,Q4,Food,Swipe,200.14,3.0,50
4131,414,Blue,Q3,Entertainment,Chip,94.92,1.42,50
4132,281,Platinum,Q4,Entertainment,Chip,503.09,7.55,200
4133,959,Silver,Q1,Entertainment,Swipe,546.26,8.19,75
4134,253,Blue,Q4,Bills,Online,341.16,5.12,50
4135,19,Blue,Q1,Grocery,Swipe,44.6,0.67,50
4136,712,Blue,Q3,Bills,Swipe,76.84,1.15,50
4137,732,Blue,Q1,Bills,Swipe,254.78,3.82,50
4138,136,Blue,Q4,Bills,Swipe,250.33,3.75,50
4139,223,Blue,Q1,Grocery,Chip,343.06,5.15,50
4140,3,Gold,Q3,Fuel,Swipe,246.57,3.7,120
4141,963,Silver,Q4,Food,Swipe,115.83,1.74,75
4142,236,Blue,Q1,Fuel,Swipe,220.54,3.31,50
4143,854,Blue,Q1,Fuel,Swipe,46.36,0.7,50
4144,465,Gold,Q2,Bills,Chip,71.04,1.07,120
4145,228,Silver,Q1,Fuel,Chip,460.66,6.91,75
4146,913,Silver,Q2,Bills,Swipe,223.07,3.35,75
4147,654,Platinum,Q3,Bills,Swipe,143.45,2.15,200
4148,499,Silver,Q2,Food,Swipe,36.02,0.54,75
4149,521,Blue,Q3,Entertainment,Chip,240.99,3.61,50
4150,702,Blue,Q1,Bills,Chip,193.55,2.9,50
4151,862,Platinum,Q1,Fuel,Swipe,166.7,2.5,200
4152,917,Blue,Q2,Food,Swipe,190.47,2.86,50
4153,972,Blue,Q3,Travel,Swipe,636.04,9.54,50
4154,677,Blue,Q1,Travel,Chip,149.9,2.25,50
4155,992,Silver,Q2,Travel,Swipe,470.62,7.06,75
4156,139,Platinum,Q2,Fuel,Swipe,201.53,3.02,200
4157,276,Blue,Q2,Entertainment,Swipe,63.45,0.95,50
4158,291,Blue,Q1,Grocery,Swipe,120.66,1.81,50
4159,53,Gold,Q3,Entertainment,Chip,171.34,2.57,120
4160,687,Blue,Q1,Food,Swipe,83.99,1.26,50
4161,110,Blue,Q4,Entertainment,Swipe,1196.37,17.95,50
4162,715,Gold,Q4,Travel,Chip,131.15,1.97,120
4163,948,Blue,Q1,Entertainment,Swipe,571.05,8.57,50
4164,648,Blue,Q3,Food,Swipe,118.0,1.77,50
4165,4,Silver,Q2,Food,Swipe,90.24,1.35,75
4166,667,Blue,Q4,Travel,Chip,574.89,8.62,50
4167,684,Gold,Q4,Fuel,Swipe,58.44,0.88,120
4168,936,Blue,Q1,Bills,Chip,24.28,0.36,50
4169,870,Blue,Q4,Grocery,Swipe,190.74,2.86,50
4170,47,Blue,Q4,Grocery,Swipe,75.31,1.13,50
4171,94,Blue,Q2,Travel,Chip,409.3,6.14,50
4172,940,Gold,Q2,Grocery,Chip,255.95,3.84,120
4173,560,Silver,Q3,Entertainment,Swipe,304.49,4.57,75
4174,752,Gold,Q4,Food,Chip,209.1,3.14,120
4175,859,Blue,Q3,Food,Swipe,306.12,4.59,50
4176,213,Silver,Q3,Travel,Swipe,294.8,4.42,75
4177,436,Blue,Q2,Food,Swipe,127.13,1.91,50
4178,852,Gold,Q2,Bills,Swipe,314.97,4.72,120
4179,508,Silver,Q1,Food,Swipe,70.89,1.06,75
4180,836,Blue,Q2,Food,Swipe,259.33,3.89,50
4181,651,Blue,Q3,Entertainment,Swipe,63.34,0.95,50
4182,205,Blue,Q4,Fuel,Swipe,131.76,1.98,50
4183,381,Blue,Q3,Grocery,Online,122.54,1.84,50
4184,73,Platinum,Q3,Entertainment,Swipe,580.03,8.7,200
4185,516,Blue,Q3,Entertainment,Swipe,164.7,2.47,50
4186,76,Blue,Q2,Entertainment,Chip,189.07,2.84,50
4187,841,Blue,Q3,Grocery,Swipe,274.47,4.12,50
4188,77,Silver,Q1,Travel,Swipe,222.77,3.34,75
4189,816,Blue,Q4,Entertainment,Swipe,197.34,2.96,50
4190,768,Blue,Q2,Fuel,Swipe,199.96,3.0,50
4191,410,Blue,Q3,Travel,Chip,306.04,4.59,50
4192,614,Silver,Q1,Food,Swipe,282.13,4.23,75
4193,106,Blue,Q4,Fuel,Swipe,41.94,0.63,50
4194,845,Silver,Q3,Travel,Swipe,208.14,3.12,75
4195,551,Blue,Q4,Food,Swipe,457.99,6.87,50
4196,476,Blue,Q2,Food,Swipe,185.5,2.78,50
4197,826,Blue,Q2,Entertainment,Chip,110.07,1.65,50
4198,275,Blue,Q1,Entertainment,Chip,278.26,4.17,50
4199,88,Blue,Q2,Grocery,Chip,241.27,3.62,50
4200,723,Blue,Q1,Bills,Swipe,204.96,3.07,50
4201,881,Silver,Q3,Fuel,Swipe,819.19,12.29,75
4202,77,Blue,Q4,Grocery,Online,132.61,1.99,50
4203,77,Blue,Q2,Grocery,Swipe,247.19,3.71,50
4204,442,Gold,Q4,Fuel,Online,193.84,2.91,120
4205,540,Blue,Q4,Travel,Chip,81.3,1.22,50
4206,245,Silver,Q3,Fuel,Chip,211.06,3.17,75
4207,578,Gold,Q3,Food,Swipe,200.11,3.0,120
4208,778,Blue,Q2,Bills,Swipe,282.03,4.23,50
4209,382,Silver,Q3,Travel,Swipe,387.5,5.81,75
4210,982,Blue,Q4,Entertainment,Chip,733.75,11.01,50
4211,717,Blue,Q1,Bills,Swipe,277.8,4.17,50
4212,570,Blue,Q1,Bills,Chip,73.63,1.1,50
4213,713,Blue,Q1,Entertainment,Swipe,379.76,5.7,50
4214,737,Blue,Q2,Bills,Swipe,536.53,8.05,50
4215,142,Blue,Q3,Travel,Chip,41.35,0.62,50
4216,893,Blue,Q3,Travel,Swipe,514.06,7.71,50
4217,368,Blue,Q3,Travel,Swipe,119.78,1.8,50
4218,84,Blue,Q3,Grocery,Swipe,180.61,2.71,50
4219,143,Blue,Q4,Grocery,Swipe,280.56,4.21,50
4220,352,Blue,Q1,Travel,Swipe,280.59,4.21,50
4221,545,Blue,Q4,Entertainment,Swipe,224.64,3.37,50
4222,913,Blue,Q2,Entertainment,Swipe,553.34,8.3,50
4223,152,Blue,Q1,Fuel,Chip,248.61,3.73,50
4224,158,Gold,Q1,Fuel,Chip,397.31,5.96,120
4225,446,Gold,Q4,Travel,Swipe,316.11,4.74,120
4226,653,Blue,Q2,Bills,Swipe,94.91,1.42,50
4227,958,Silver,Q2,Bills,Swipe,67.98,1.02,75
4228,763,Blue,Q1,Entertainment,Chip,744.27,11.16,50
4229,303,Blue,Q3,Bills,Chip,204.72,3.07,50
4230,624,Gold,Q2,Food,Online,454.81,6.82,120
4231,656,Blue,Q4,Grocery,Swipe,945.19,14.18,50
4232,450,Gold,Q2,Bills,Chip,153.81,2.31,120
4233,721,Blue,Q1,Bills,Swipe,485.45,7.28,50
4234,224,Blue,Q3,Fuel,Chip,67.03,1.01,50
4235,43,Blue,Q2,Food,Swipe,112.74,1.69,50
4236,264,Blue,Q1,Bills,Swipe,424.04,6.36,50
4237,756,Blue,Q2,Grocery,Chip,481.85,7.23,50
4238,3,Blue,Q3,Bills,Chip,60.98,0.91,50
4239,637,Silver,Q4,Entertainment,Swipe,112.98,1.69,75
4240,268,Blue,Q1,Food,Swipe,390.74,5.86,50
4241,596,Blue,Q1,Bills,Swipe,129.94,1.95,50
4242,16,Blue,Q3,Food,Swipe,78.81,1.18,50
4243,334,Gold,Q1,Bills,Swipe,227.54,3.41,120
4244,464,Blue,Q3,Grocery,Online,168.82,2.53,50
4245,59,Blue,Q1,Grocery,Swipe,255.5,3.83,50
4246,177,Platinum,Q3,Food,Chip,315.2,4.73,200
4247,63,Blue,Q2,Travel,Chip,987.75,14.82,50
4248,958,Blue,Q2,Fuel,Chip,451.75,6.78,50
4249,561,Gold,Q2,Fuel,Online,285.52,4.28,120
4250,307,Silver,Q1,Entertainment,Chip,167.3,2.51,75
4251,246,Blue,Q3,Travel,Swipe,366.8,5.5,50
4252,289,Blue,Q3,Fuel,Swipe,70.82,1.06,50
4253,798,Silver,Q4,Food,Swipe,370.11,5.55,75
4254,955,Blue,Q2,Fuel,Swipe,367.07,5.51,50
4255,332,Gold,Q4,Entertainment,Swipe,244.67,3.67,120
4256,527,Blue,Q2,Bills,Chip,392.42,5.89,50
4257,850,Blue,Q4,Fuel,Swipe,153.36,2.3,50
4258,255,Blue,Q2,Food,Swipe,155.95,2.34,50
4259,604,Silver,Q3,Food,Online,388.77,5.83,75
4260,510,Gold,Q2,Entertainment,Swipe,250.82,3.76,120
4261,791,Silver,Q1,Entertainment,Swipe,372.76,5.59,75
4262,718,Gold,Q2,Grocery,Chip,253.37,3.8,120
4263,606,Blue,Q2,Grocery,Swipe,340.24,5.1,50
4264,737,Blue,Q3,Grocery,Swipe,694.71,10.42,50
4265,813,Gold,Q1,Bills,Chip,640.51,9.61,120
4266,830,Gold,Q3,Food,Swipe,53.31,0.8,120
4267,463,Gold,Q4,Grocery,Swipe,119.55,1.79,120
4268,199,Silver,Q4,Food,Swipe,366.92,5.5,75
4269,271,Blue,Q1,Entertainment,Swipe,155.05,2.33,50
4270,746,Blue,Q4,Bills,Swipe,270.96,4.06,50
4271,558,Gold,Q1,Entertainment,Chip,907.69,13.62,120
4272,64,Blue,Q2,Food,Swipe,239.99,3.6,50
4273,230,Blue,Q4,Travel,Chip,451.21,6.77,50
4274,942,Silver,Q2,Travel,Chip,233.66,3.5,75
4275,952,Blue,Q3,Grocery,Swipe,334.06,5.01,50
4276,249,Gold,Q4,Travel,Swipe,482.53,7.24,120
4277,246,Blue,Q3,Entertainment,Chip,524.88,7.87,50
4278,940,Silver,Q3,Travel,Swipe,321.76,4.83,75
4279,587,Silver,Q1,Fuel,Swipe,290.64,4.36,75
4280,157,Blue,Q3,Bills,Swipe,255.44,3.83,50
4281,735,Blue,Q1,Food,Swipe,62.73,0.94,50
4282,702,Blue,Q1,Grocery,Swipe,141.18,2.12,50
4283,985,Blue,Q1,Entertainment,Swipe,210.25,3.15,50
4284,564,Blue,Q1,Bills,Chip,769.94,11.55,50
